age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary
34,0,337587,3,10,0,9,0,4,1,50,1,1
28,0,189346,2,9,2,2,1,4,1,45,1,0
57,0,222216,3,11,2,9,4,4,0,38,1,0
25,0,267044,3,10,1,0,1,0,0,20,1,0
20,0,214635,3,10,1,9,3,4,1,24,1,0
21,0,204226,3,10,1,9,4,4,0,35,1,0
34,0,108116,5,13,0,9,0,4,1,50,1,1
38,2,99146,5,13,0,3,0,4,1,80,1,1
50,0,196232,2,9,0,3,0,4,1,50,1,1
24,1,248344,3,10,2,5,1,2,1,50,1,0
37,1,186035,3,10,0,12,0,4,1,45,1,1
44,0,177905,3,10,2,6,4,4,1,58,1,1
28,0,85812,3,10,0,11,5,4,0,40,1,0
42,0,221172,5,13,0,3,0,4,1,40,1,1
74,0,99183,3,10,2,0,1,4,0,9,1,0
38,2,190387,2,9,0,2,0,4,1,50,1,0
44,2,202692,1,14,0,9,0,4,1,40,1,0
44,0,109339,4,7,2,6,4,3,0,46,0,0
26,0,108658,2,9,1,6,1,4,1,40,1,0
36,0,197202,2,9,0,7,0,2,1,40,1,0
41,0,101739,3,12,0,3,5,4,0,50,1,1
67,0,231559,3,15,0,9,0,4,1,48,1,1
39,1,207853,4,8,0,12,0,4,1,50,1,0
57,0,190942,4,4.5,2,8,1,2,0,30,1,0
29,0,102345,3,11,2,2,1,4,1,40,1,0
31,2,41493,5,13,1,4,1,4,0,45,1,0
34,0,190027,2,9,1,9,4,2,0,40,1,0
44,0,210525,3,10,0,13,0,4,1,40,1,0
29,0,133937,0,16,1,9,3,4,1,40,1,0
30,0,237903,3,10,1,5,4,4,0,40,1,0
27,0,163862,2,9,1,13,1,4,1,40,1,0
27,0,201872,3,10,0,11,0,4,1,50,1,0
32,0,84179,2,9,1,5,1,4,0,45,1,0
58,0,51662,4,6,0,7,5,4,0,8,1,0
35,1,233327,3,10,0,10,0,4,1,40,1,0
21,0,259510,2,9,1,5,3,4,1,36,1,0
28,0,184831,3,10,1,2,4,4,1,40,1,0
46,2,245724,3,10,2,3,1,4,1,50,1,0
36,2,27053,2,9,2,7,4,4,0,40,1,0
72,0,205343,4,7,2,0,4,4,0,40,1,0
35,0,229328,2,9,0,6,5,2,0,40,1,0
33,1,319560,3,11,2,2,4,2,0,40,1,1
69,0,136218,4,7,1,6,1,4,0,40,1,0
35,0,54576,2,9,0,6,0,4,1,40,1,0
31,0,323069,2,9,2,0,4,4,0,20,1,0
34,0,148291,2,9,0,12,5,4,0,32,1,0
30,0,152453,4,7,0,7,0,4,1,40,0,0
28,0,114053,5,13,1,13,1,4,1,55,1,0
54,0,212960,5,13,0,11,0,4,1,35,1,1
47,0,264052,3,10,0,9,0,4,1,50,1,1
24,0,82804,2,9,1,5,4,2,0,40,1,0
52,2,334273,5,13,0,9,0,4,1,60,1,1
20,0,27337,2,9,1,5,3,0,1,48,1,0
43,2,188436,1,14,0,3,0,4,1,45,1,0
45,0,415887,4,4.5,2,7,4,4,0,40,0,0
29,2,110663,2,9,2,2,1,4,1,35,1,0
47,0,87490,1,14,2,3,4,4,1,42,1,0
24,0,354351,2,9,1,2,3,4,1,40,1,0
51,0,95469,2,9,0,9,0,4,1,40,1,0
17,0,242718,4,7,1,11,3,4,1,12,1,0
37,0,22463,3,11,0,2,0,4,1,40,1,1
27,0,158156,0,16,1,9,1,4,0,70,1,0
29,0,350162,5,13,0,3,5,4,1,40,1,1
18,0,165532,4,8,1,9,3,4,1,25,1,0
36,2,28738,3,12,2,11,4,4,0,35,1,0
58,1,283635,5,13,1,9,1,4,0,40,1,0
26,2,86646,3,10,0,2,0,4,1,45,1,0
65,0,195733,3,10,0,9,0,4,1,30,1,1
57,0,69884,2,9,0,11,0,4,1,40,1,1
59,0,199713,2,9,0,2,0,4,1,40,1,0
27,0,181659,2,9,0,6,0,4,1,40,1,0
31,2,340939,5,13,1,12,1,4,1,40,1,0
21,0,197747,3,10,1,11,3,4,0,24,1,0
29,0,34292,3,10,1,0,1,4,1,60,1,0
18,0,156764,4,7,1,7,3,4,1,40,1,0
52,0,25826,4,6,0,2,0,4,1,47,1,1
57,2,103948,5,13,2,9,1,4,1,80,1,0
42,0,137390,2,9,0,9,0,4,1,40,1,0
55,0,105138,2,9,0,9,5,1,0,40,1,0
60,0,39352,4,4.5,1,13,1,4,1,48,1,1
31,0,168387,5,13,0,9,0,4,1,40,0,1
23,0,117789,5,13,1,0,3,4,0,40,1,0
27,0,267147,2,9,1,11,3,4,1,40,1,0
23,0,99399,3,10,1,9,4,0,0,25,1,0
42,2,214242,3,15,0,9,0,4,1,50,1,1
25,0,200408,3,10,1,12,1,4,1,40,1,0
49,0,136455,5,13,1,9,1,4,0,45,1,0
32,0,239824,5,13,1,12,1,4,1,40,1,0
19,0,217039,3,10,1,0,3,4,1,28,1,0
60,0,51290,4,4.5,2,7,1,4,0,40,1,0
42,1,175674,4,5,0,7,0,4,1,40,1,0
35,2,194404,3,12,1,4,1,4,1,40,1,0
48,0,45612,2,9,1,0,4,2,0,37,1,0
51,0,410114,1,14,0,2,0,4,1,40,1,1
29,0,182521,2,9,1,2,1,0,1,40,1,0
36,1,339772,2,9,2,3,1,2,1,40,1,0
17,0,169658,4,6,1,7,3,4,0,21,1,0
52,0,200853,1,14,2,9,1,4,0,60,1,0
24,0,247564,2,9,1,2,1,4,1,40,1,0
24,0,249909,2,9,0,5,0,4,1,50,1,0
26,1,208122,5,13,1,9,3,4,1,40,1,0
27,0,109881,5,13,1,7,3,4,0,20,1,0
39,0,207824,2,9,1,5,3,4,1,60,1,0
30,0,369027,2,9,0,13,0,2,1,45,1,0
50,2,114117,2,9,0,3,0,4,1,32,1,0
52,2,51048,5,13,0,11,0,4,1,55,1,0
46,0,102388,3,15,0,9,0,4,1,45,1,1
23,0,190483,5,13,1,11,3,4,0,20,1,0
45,0,415887,4,7,2,7,1,2,0,20,1,0
65,0,109351,4,5,2,8,4,2,0,24,1,0
29,0,34383,3,11,0,13,0,4,1,55,1,0
47,0,241832,4,5,2,5,4,4,1,40,0,0
30,0,124187,2,9,1,4,3,2,1,60,1,0
34,0,153614,2,9,0,11,0,4,1,45,1,1
38,2,267556,2,9,0,11,0,4,1,64,1,0
33,0,205469,3,10,0,3,0,4,1,40,1,1
49,0,268090,5,13,0,11,0,4,1,26,1,1
47,2,165039,3,10,1,7,4,2,0,40,1,0
49,1,120451,4,6,2,7,4,2,0,40,1,0
43,0,154374,3,10,0,2,0,4,1,60,1,1
30,0,103649,5,13,0,0,5,2,0,40,1,1
58,2,35723,2,9,0,2,0,4,1,60,1,0
19,0,262601,2,9,1,7,3,4,0,14,1,0
21,0,226181,5,13,1,5,1,4,1,40,1,0
33,0,175697,5,13,0,3,0,4,1,60,1,1
47,2,248145,4,4.5,0,13,0,4,1,50,0,0
52,2,289436,0,16,0,9,0,4,1,60,1,1
26,0,75654,2,9,2,2,1,4,1,55,1,0
60,0,199378,2,9,0,2,0,4,1,40,1,0
21,0,160968,3,10,1,5,3,4,1,40,1,0
36,0,188563,3,10,0,11,0,4,1,50,1,1
31,0,55849,3,10,0,2,0,4,1,45,1,0
50,2,195322,0,16,2,9,1,4,1,40,1,1
31,1,402089,2,9,2,0,4,4,0,40,1,0
71,0,78277,2,9,0,2,0,4,1,15,1,0
58,0,158611,2,9,0,9,0,4,1,50,1,0
30,1,169496,5,13,0,12,0,4,1,40,1,1
20,0,130959,3,10,1,7,3,4,1,20,1,0
24,0,415887,2,9,1,3,2,4,1,50,1,0
35,0,292472,0,16,0,9,0,1,1,40,0,1
38,1,143774,3,10,2,3,1,4,0,45,1,0
27,0,288341,2,9,1,6,3,4,0,32,1,0
29,1,71592,3,10,1,0,4,1,0,40,0,0
70,0,167358,4,5,2,9,4,4,0,15,1,0
34,0,106742,2,9,0,2,0,4,1,45,1,0
44,0,219288,4,4.5,0,2,0,4,1,35,1,0
43,0,174524,2,9,0,6,0,4,1,40,1,1
44,2,335183,4,8,0,5,0,2,1,40,1,1
35,0,261293,1,14,1,11,1,4,1,60,1,0
27,0,111900,3,10,1,9,1,4,1,40,1,0
43,1,194360,1,14,1,9,1,4,1,38,1,0
20,0,81145,3,10,1,11,1,4,0,25,1,0
42,0,341204,3,12,2,9,4,4,0,40,1,1
27,1,249362,3,10,0,13,0,4,1,40,1,0
42,0,247019,2,9,0,2,0,2,1,40,1,1
20,0,114746,4,7,2,9,3,1,0,40,0,0
24,0,172146,4,5,1,6,1,4,1,40,1,0
48,1,110457,3,10,2,3,1,4,1,40,1,0
17,0,80077,4,7,1,9,3,4,0,20,1,0
17,2,368700,4,7,1,4,3,4,1,10,1,0
33,0,182556,5,13,0,3,0,4,1,40,1,1
50,2,219420,2,9,0,11,0,4,1,50,1,1
22,0,240817,2,9,1,11,3,4,0,40,1,0
17,0,102726,4,8,1,7,3,4,1,16,1,0
32,0,226267,3,10,0,0,0,4,1,40,0,0
31,0,125457,2,9,1,2,1,4,1,45,1,0
58,2,204021,2,9,2,3,1,4,1,50,1,0
29,1,92262,2,9,1,10,3,4,1,48,1,0
37,0,161141,3,11,0,2,0,4,1,40,0,1
34,2,190290,2,9,0,2,0,4,1,40,1,1
23,1,415887,3,10,2,3,4,2,1,40,1,0
18,1,59342,4,7,1,0,3,4,0,5,1,0
34,0,136721,2,9,2,3,1,4,0,40,1,0
66,0,149422,4,4.5,1,9,1,4,1,4,1,0
45,1,86644,5,13,0,9,5,4,0,55,1,0
41,0,195124,1,14,1,3,1,4,1,35,0,0
26,0,167350,2,9,1,7,2,4,1,30,1,0
54,1,113000,3,10,0,4,0,4,1,40,1,0
24,0,140027,3,10,1,6,3,2,0,45,1,0
42,0,262425,3,10,0,9,0,4,1,50,1,0
20,0,316702,3,10,1,9,3,4,1,20,1,0
23,1,335453,5,13,1,12,1,4,0,20,1,0
25,0,202480,3,12,1,9,2,4,1,45,1,0
35,0,203628,1,14,1,9,1,4,1,60,1,1
31,0,118710,1,14,0,12,0,4,1,40,1,1
30,0,189620,5,13,1,9,3,4,0,40,0,0
19,0,415887,2,9,1,11,3,4,0,20,1,0
36,1,110866,5,13,1,9,1,4,1,50,1,0
31,0,243605,5,13,2,11,4,4,0,40,0,0
21,0,163870,3,10,1,5,3,4,1,30,1,0
31,2,80145,3,10,0,2,0,4,1,40,1,0
46,0,295566,0,16,2,9,4,4,0,65,1,1
44,0,63042,5,13,2,3,3,4,0,50,1,1
40,0,229148,4,8,0,7,0,2,1,40,0,0
45,0,242552,3,10,1,11,1,2,1,40,1,0
60,0,177665,2,9,0,2,0,4,1,35,1,0
18,0,208103,4,7,1,7,2,4,1,25,1,0
28,0,296450,5,13,0,9,0,4,1,40,1,0
36,0,70282,3,10,2,0,4,2,0,40,1,0
36,0,271767,5,13,2,9,1,4,1,40,1,0
40,0,144995,3,11,0,12,0,4,1,40,1,0
36,1,382635,5,13,2,0,4,4,0,35,0,0
31,0,295697,2,9,2,7,4,2,0,40,1,0
33,0,194141,2,9,0,6,0,4,1,40,1,0
19,1,378418,2,9,1,12,3,4,0,40,1,0
22,0,214399,3,10,1,11,3,4,0,15,1,0
34,0,217460,5,13,0,3,0,4,1,45,1,1
33,0,182556,2,9,1,7,1,4,1,40,1,0
41,0,125831,2,9,0,2,0,4,1,60,1,0
29,0,271328,5,13,1,9,1,4,1,40,1,0
50,1,50459,2,9,0,3,0,4,1,42,1,1
42,0,162140,5,13,0,3,0,4,1,45,1,1
43,0,177937,5,13,1,9,1,4,1,40,1,1
44,0,111502,2,9,0,11,5,4,0,40,1,0
20,0,299047,3,10,1,7,1,4,0,20,1,0
31,0,223212,2,9,0,7,0,4,1,40,0,0
65,2,118474,4,7,0,3,0,4,1,59,1,1
23,0,352139,3,10,1,7,1,4,0,24,1,0
55,0,173093,3,10,2,0,1,1,0,40,1,0
26,0,181655,3,11,0,0,0,4,1,45,1,0
25,0,332702,3,11,1,7,3,4,0,15,1,0
45,0,51164,3,10,0,9,5,2,0,40,1,0
35,0,234901,3,10,0,2,0,4,1,40,1,0
36,0,131414,3,10,1,11,1,2,0,36,1,0
43,1,260960,5,13,0,9,0,4,1,50,1,0
56,0,156052,2,9,2,7,4,2,0,20,1,0
42,0,279914,5,13,0,12,0,4,1,40,1,1
19,0,192453,3,10,1,7,2,4,0,25,1,0
55,2,200939,2,9,0,13,0,4,1,72,1,0
42,0,151408,1,14,1,3,1,4,0,50,1,1
26,0,112847,3,11,1,12,3,4,1,40,1,0
17,0,316929,4,8,1,5,3,4,1,20,1,0
42,1,126319,5,13,0,9,5,4,0,40,1,1
55,0,197422,2,9,0,13,0,4,1,40,1,1
32,0,267736,3,10,1,0,3,2,0,40,1,0
29,0,267034,4,7,1,2,3,2,1,40,0,0
46,1,193047,5,13,0,9,0,4,1,37,1,0
29,1,356089,5,13,0,3,0,4,1,40,1,1
22,0,223515,5,13,1,9,4,4,1,20,1,0
58,2,87510,4,6,0,2,0,4,1,40,1,0
23,0,145111,2,9,1,13,4,4,1,50,1,0
39,0,48093,2,9,1,5,1,4,1,40,1,0
27,0,31757,3,11,1,2,3,4,1,38,1,0
54,0,285854,2,9,0,13,0,4,1,40,1,1
33,1,120064,5,13,1,9,1,4,0,45,1,0
46,1,167381,2,9,0,0,5,4,0,40,1,1
37,0,103408,2,9,1,4,1,2,1,40,1,0
36,0,101460,2,9,1,7,1,4,0,18,1,0
59,1,415887,2,9,0,0,5,4,0,38,1,1
34,1,119411,2,9,2,10,4,4,1,40,0,0
53,2,128272,0,16,0,3,0,4,1,70,1,1
51,0,386773,5,13,1,11,1,4,1,55,1,1
32,0,283268,4,6,2,7,4,4,0,42,1,0
31,1,301526,3,10,2,7,2,4,1,40,1,0
22,0,151790,3,10,0,11,5,4,0,30,0,0
47,2,106252,5,13,2,11,1,4,0,50,1,0
32,0,188557,2,9,1,6,1,4,1,40,1,0
26,0,171114,3,10,1,4,1,4,0,38,1,0
37,0,327323,4,4.5,2,4,1,4,1,32,0,0
31,0,244147,2,9,2,2,4,4,1,55,1,0
37,0,280282,3,11,0,12,5,4,0,24,1,1
55,0,116442,2,9,1,11,1,4,1,38,1,0
23,1,282579,3,11,2,12,1,4,1,56,1,0
36,0,51838,3,10,2,0,4,4,0,40,1,0
34,0,73585,1,14,0,9,0,4,1,40,1,0
43,0,226902,5,13,0,11,0,4,1,50,1,1
54,0,279129,3,10,1,12,1,4,1,40,1,0
43,1,146908,3,10,0,2,0,4,1,40,1,0
28,0,196690,3,11,1,6,1,4,0,42,1,0
40,0,130760,3,11,0,3,0,4,1,50,1,1
41,2,49572,3,10,0,3,0,4,1,60,1,0
40,0,237601,5,13,1,11,1,3,0,55,1,1
42,0,169628,3,10,2,0,1,2,0,38,1,0
61,2,36671,2,9,0,4,0,4,1,50,1,0
18,0,231193,4,8,1,6,3,4,1,30,1,0
59,0,192130,2,9,0,9,0,4,1,16,1,0
21,0,149704,2,9,1,9,1,4,0,40,1,0
48,0,102102,3,11,0,12,0,4,1,50,1,1
41,2,32185,5,13,0,12,0,4,1,40,1,0
18,0,196061,3,10,1,9,3,4,1,33,1,0
23,0,211046,2,9,1,11,1,4,0,40,1,0
60,0,31577,2,9,0,13,0,4,1,60,1,1
22,0,162343,3,10,1,7,2,2,1,20,1,0
61,0,128831,2,9,0,6,0,4,1,40,1,0
25,0,316688,2,9,1,6,1,2,1,40,1,0
46,0,90758,1,14,1,12,1,4,1,35,1,1
43,0,274363,5,13,0,3,0,4,1,40,0,1
43,0,154538,3,12,2,2,1,4,1,40,1,0
24,0,106085,2,9,1,7,3,2,1,30,1,0
68,2,315859,4,7,1,4,4,4,1,20,1,0
31,0,51471,2,9,2,0,4,4,0,38,1,0
17,0,193830,4,7,1,11,3,4,0,20,1,0
32,0,231043,2,9,0,2,0,4,1,48,1,1
50,0,23780,1,14,2,9,2,4,1,40,1,0
33,0,169879,5,13,0,9,0,4,1,47,1,1
64,0,270333,5,13,0,9,0,4,1,40,1,1
20,0,138768,2,9,1,13,3,4,1,30,1,0
30,0,191571,2,9,2,7,3,4,0,36,1,0
22,0,219941,3,10,1,9,3,2,1,40,1,0
43,0,94113,3,10,2,3,1,4,1,45,1,0
22,0,137510,3,10,1,0,3,4,1,40,1,0
17,0,32607,4,6,1,4,3,4,1,20,1,0
47,2,93208,2,9,0,7,5,4,0,75,0,0
41,0,254440,3,11,1,9,1,4,0,60,1,0
56,0,186556,3,10,0,2,0,4,1,50,1,1
64,0,169871,2,9,0,13,0,4,1,45,1,0
47,0,191277,2,9,0,13,0,4,1,50,1,1
48,0,167159,3,11,1,0,4,4,1,40,1,0
31,0,171871,1,14,1,9,1,4,0,46,1,0
29,0,154411,3,11,1,12,3,4,1,40,1,0
30,0,129227,2,9,2,0,1,4,0,40,1,0
32,0,110331,2,9,0,3,0,4,1,60,1,0
57,0,34269,2,9,2,13,4,4,1,42,1,1
62,0,174355,2,9,2,7,1,4,0,40,1,0
39,0,415887,2,9,2,6,4,4,0,24,1,0
43,0,233130,3,10,1,0,1,4,1,25,1,0
24,2,165474,5,13,1,11,3,4,1,40,1,0
42,0,257780,4,7,0,9,0,4,1,15,1,0
53,0,194259,3,10,0,0,5,4,0,40,1,1
26,0,280093,3,10,1,5,3,4,1,40,1,0
73,2,177387,2,9,0,3,0,4,1,40,1,0
72,0,28929,4,7,2,9,1,4,0,24,1,0
55,0,105304,2,9,0,6,0,4,1,40,1,0
25,0,415887,2,9,2,0,1,4,1,40,1,0
41,0,180572,5,13,2,9,1,4,0,50,1,1
24,0,321435,5,13,1,3,1,4,1,50,1,0
63,0,86108,2,9,2,4,1,4,1,6,1,0
17,0,198124,4,7,1,11,3,4,1,20,1,0
35,0,135162,3,10,0,2,0,4,1,50,1,0
51,0,146813,3,10,0,9,0,4,1,40,1,1
62,1,291175,5,13,2,9,1,4,0,48,1,0
55,0,387569,2,9,0,2,0,4,1,40,1,1
43,0,102895,3,10,2,9,1,4,1,40,1,0
40,1,33274,2,9,2,7,1,4,0,50,1,0
37,0,86551,5,13,0,3,0,4,1,45,1,1
39,0,138192,5,13,0,2,0,4,1,40,1,0
31,0,118966,2,9,1,2,3,4,1,18,1,0
61,0,99784,1,14,2,9,1,4,0,40,1,1
26,0,90980,3,11,2,0,1,4,0,55,1,0
46,2,177407,2,9,0,11,0,4,1,50,1,0
26,0,96467,5,13,1,9,1,4,0,40,1,0
48,1,327886,0,16,2,9,3,4,1,50,1,1
34,0,111567,2,9,1,13,3,4,1,40,1,0
34,1,166545,2,9,1,0,3,4,0,40,1,0
59,0,142182,2,9,0,7,0,4,1,40,1,1
34,0,188798,5,13,1,9,3,4,0,40,1,0
49,0,38563,5,13,1,3,1,4,0,56,1,1
18,0,216284,4,7,1,0,3,4,0,20,1,0
43,0,191547,2,9,0,4,0,4,1,40,0,0
48,0,285335,4,7,0,3,0,4,1,50,1,0
28,2,142712,3,10,0,3,0,4,1,70,1,0
33,0,80945,2,9,0,6,0,4,1,40,1,0
24,0,309055,3,10,1,11,1,4,0,15,1,0
21,0,62339,4,6,1,5,1,4,1,40,1,0
17,0,368700,4,7,1,11,3,4,1,28,1,0
39,0,176186,3,10,0,4,0,4,1,50,1,1
29,2,266855,5,13,2,9,3,4,1,40,1,0
44,0,48087,5,13,0,3,0,4,1,40,1,1
24,0,121313,3,10,1,13,3,4,1,50,1,0
71,2,143437,1,14,0,11,0,4,1,40,1,1
51,2,160724,5,13,0,11,0,1,1,40,0,1
55,0,282753,4,4.5,2,7,4,2,1,25,1,0
41,0,194636,5,13,0,3,0,4,1,60,1,1
23,0,153044,2,9,1,5,4,2,0,7,1,0
38,0,411797,3,11,2,0,4,4,0,40,1,0
39,0,117683,2,9,0,13,0,4,1,40,1,1
19,0,376540,2,9,1,0,1,4,0,30,1,0
49,0,72393,4,5,2,6,1,4,0,40,1,0
32,0,270335,5,13,0,0,2,4,1,40,0,1
27,0,96226,2,9,0,2,0,4,1,70,1,0
38,0,95336,5,13,0,11,0,4,1,50,1,1
33,0,258498,3,10,0,2,5,4,0,60,1,0
63,0,149698,3,10,0,9,0,4,1,15,1,0
23,0,205865,5,13,1,3,3,4,1,28,1,0
33,2,155781,3,10,0,2,0,4,1,60,1,0
54,2,406468,2,9,0,11,0,2,1,40,1,0
29,0,177119,3,11,2,12,1,4,0,45,1,0
48,0,144397,3,10,2,9,4,2,0,30,1,0
35,2,372525,5,13,1,3,1,4,1,40,1,0
28,0,164170,3,11,0,0,5,1,0,40,0,0
37,0,183800,5,13,0,9,0,4,1,50,1,1
42,2,177307,3,15,0,4,0,4,1,65,1,1
40,0,170108,1,14,0,9,0,4,1,40,1,0
47,0,341995,3,10,2,11,3,4,1,55,1,0
22,0,226508,5,13,1,3,3,4,0,50,1,0
30,0,87418,5,13,0,3,0,4,1,45,1,1
28,0,109165,2,9,0,12,0,4,1,40,1,0
63,1,28856,4,4.5,0,7,0,4,1,55,1,0
51,2,175897,4,5,0,2,0,4,1,20,1,0
22,0,99697,2,9,1,5,3,4,0,40,1,0
27,0,90270,3,12,0,9,3,0,1,40,1,0
35,0,152375,2,9,1,11,1,4,1,45,1,0
46,0,171550,2,9,2,6,1,4,0,38,1,0
37,0,211154,3,10,2,6,1,4,1,52,1,0
24,0,202570,5,13,1,9,3,2,1,15,1,0
37,2,168496,2,9,2,5,3,4,1,10,1,0
53,0,68898,3,10,0,12,0,4,1,40,1,0
27,0,93235,2,9,1,11,1,4,1,30,1,0
38,0,278924,3,10,2,2,1,4,1,44,1,0
53,2,311020,4,6,0,4,0,4,1,60,1,0
34,0,175878,3,10,1,2,1,4,1,40,1,0
23,0,415887,2,9,1,11,3,2,1,40,1,0
39,0,202027,5,13,0,3,0,4,1,45,1,1
43,0,158926,1,14,0,9,5,1,0,50,0,0
67,2,76860,2,9,0,3,0,1,1,40,1,1
78,2,136063,2,9,0,3,0,4,1,30,1,0
21,0,186648,3,10,1,7,3,4,1,20,1,0
23,0,257509,3,10,1,11,1,4,1,25,1,0
25,0,98155,3,10,1,13,4,4,1,40,1,0
42,0,274198,4,4.5,0,6,5,4,0,38,0,0
38,0,97083,3,10,0,0,5,2,0,40,1,0
64,0,29825,2,9,0,9,0,4,1,5,1,0
32,0,262153,2,9,0,6,0,4,1,40,1,0
37,0,214738,2,9,0,6,0,4,1,40,1,0
51,0,138022,1,14,0,3,0,4,1,60,1,1
22,0,91842,3,10,1,11,1,4,0,42,1,0
33,0,373662,4,4.5,2,8,1,4,0,40,0,0
42,0,162003,2,9,2,6,1,4,1,55,1,0
19,0,52114,3,10,1,9,3,4,0,10,1,0
51,1,241843,4,4.5,0,7,0,4,1,40,1,0
23,0,375871,2,9,0,0,5,4,0,40,0,0
37,0,186934,4,7,0,6,0,4,1,44,1,1
37,0,176900,2,9,0,2,0,4,1,99,1,1
47,0,21906,1,14,1,9,1,4,0,25,1,0
41,0,132222,3,15,0,9,0,4,1,40,1,1
33,0,143653,2,9,0,2,0,4,1,30,1,0
31,0,111567,5,13,1,11,1,4,1,40,1,1
31,0,78602,3,12,2,7,4,0,0,40,1,0
35,0,415887,2,9,0,6,0,2,1,40,1,0
38,2,196373,2,9,0,3,0,4,1,40,1,1
18,0,293227,2,9,1,7,1,4,0,45,1,0
20,0,241752,2,9,0,6,0,4,1,40,1,0
54,1,166398,3,10,2,3,4,2,0,35,1,0
40,0,184682,3,10,2,0,4,4,0,40,1,0
36,2,108293,5,13,0,3,5,4,0,45,1,1
43,0,250802,3,10,2,2,4,4,1,35,1,0
44,2,325159,3,10,2,4,4,4,1,40,1,0
44,1,174675,2,9,0,9,5,4,0,40,1,1
43,0,227065,1,14,0,3,0,4,1,43,1,1
51,0,269080,4,4.5,2,7,4,2,0,40,1,0
18,0,177722,2,9,1,7,3,4,0,20,1,0
51,0,133461,3,10,0,3,0,4,1,40,1,0
41,0,239683,4,6,0,2,0,4,1,30,1,0
44,2,398473,3,10,0,11,0,4,1,70,1,1
33,1,298785,4,6,2,13,1,4,1,40,1,0
33,2,123424,5,13,0,3,0,4,1,40,1,1
42,0,176286,3,12,0,3,0,4,1,40,1,1
25,0,150062,3,10,0,9,0,4,1,45,1,0
32,0,169240,2,9,2,6,1,4,0,38,1,0
32,0,288273,5,13,0,2,0,4,1,70,0,0
36,0,415887,4,6,2,3,4,4,0,40,1,0
28,0,57066,2,9,0,13,0,4,1,40,1,0
20,0,323573,2,9,1,7,3,4,0,20,1,0
35,2,368825,3,10,0,11,0,4,1,60,1,1
55,2,189721,2,9,0,2,0,4,1,20,1,0
48,0,164966,5,13,0,3,0,1,1,40,0,1
36,0,94954,3,11,2,9,1,4,0,20,1,0
34,0,202046,2,9,0,2,0,4,1,35,1,1
28,0,161538,5,13,1,12,1,4,0,35,1,0
67,0,105252,5,13,2,3,1,4,1,40,1,1
37,0,200153,2,9,0,2,0,4,1,40,1,0
44,0,32185,2,9,1,13,4,4,1,70,1,0
25,0,178326,3,10,1,11,1,4,0,40,1,0
21,0,255957,3,10,1,3,1,4,0,40,1,0
40,1,188693,1,14,0,9,0,4,1,35,1,1
78,0,182977,2,9,2,7,1,2,0,40,1,0
34,0,159929,2,9,2,5,3,4,1,40,1,0
49,0,123207,2,9,1,0,1,4,0,44,1,0
22,0,284317,3,12,1,0,1,4,0,40,1,0
23,0,184699,2,9,1,9,4,2,0,40,1,0
60,2,154474,2,9,1,4,4,4,1,42,1,0
45,1,318280,2,9,2,10,1,4,1,40,1,1
63,0,254907,3,11,2,7,1,4,0,20,1,0
41,0,349221,2,9,1,2,3,2,0,35,1,0
47,0,335973,2,9,2,0,4,4,0,40,1,0
44,0,126701,2,9,2,2,4,4,1,40,1,0
51,0,122159,3,10,2,9,1,4,0,40,1,0
46,0,187370,5,13,1,11,1,4,1,40,1,0
41,0,194636,3,11,0,6,0,4,1,40,1,0
50,2,124793,2,9,0,2,0,4,1,30,1,0
47,0,192835,2,9,0,0,0,4,1,50,1,1
35,0,290226,2,9,1,3,1,4,1,45,1,0
56,0,112840,2,9,0,3,0,4,1,55,1,1
45,0,89325,1,14,2,9,1,4,1,45,1,0
48,1,33109,5,13,2,3,4,4,1,58,1,1
40,0,82465,3,10,0,6,0,4,1,40,1,0
39,2,329980,5,13,0,3,0,4,1,50,1,1
20,0,148294,3,10,1,7,3,4,1,40,1,0
50,0,168212,0,16,0,9,0,4,1,65,1,1
38,1,343642,2,9,0,9,5,4,0,40,1,1
23,1,115244,5,13,1,9,3,4,0,60,1,0
31,0,162572,2,9,1,7,3,4,1,16,1,0
58,0,356067,5,13,0,0,0,4,1,40,1,0
66,0,271567,2,9,2,6,1,2,1,40,1,0
39,2,180804,2,9,0,3,0,4,1,40,1,1
54,2,123011,2,9,0,2,0,4,1,52,1,1
26,0,109186,3,10,0,11,0,4,1,50,0,0
51,0,220537,2,9,2,6,1,4,0,40,1,0
34,0,124827,3,11,1,13,3,4,1,40,1,0
50,0,415887,2,9,0,6,0,4,1,40,1,1
42,0,118494,3,10,0,9,0,4,1,44,1,1
38,0,173208,1,14,0,9,0,4,1,25,1,0
48,0,107373,4,4.5,0,5,0,4,1,40,1,0
33,0,26973,3,11,0,12,5,4,0,40,1,1
51,0,191965,2,9,2,7,4,4,0,32,1,0
22,0,122346,2,9,2,2,1,4,1,40,1,0
19,0,117201,2,9,1,9,3,4,1,30,1,0
41,0,198316,3,10,1,2,1,4,1,50,0,0
48,1,123075,1,14,0,9,0,4,1,35,1,1
42,0,209370,2,9,2,11,1,4,0,30,1,0
34,0,33117,3,10,0,7,0,4,1,40,1,0
23,0,129042,2,9,1,6,4,2,0,40,1,0
56,0,169133,2,9,0,7,0,4,1,50,0,0
30,0,201624,5,13,1,9,1,2,1,45,1,0
45,0,368561,2,9,0,3,0,4,1,55,1,1
